Id,IsDeleted,CaseNumber,ContactId,AccountId,EntitlementId,SourceId,BusinessHoursId,ParentId,SuppliedName,SuppliedEmail,SuppliedPhone,SuppliedCompany,Type,RecordTypeId,Status,Reason,Origin,Language,Subject,Priority,Description,IsClosed,ClosedDate,IsEscalated,HasCommentsUnreadByOwner,HasSelfServiceComments,OwnerId,SlaStartDate,SlaExitDate,IsStopped,StopStartDate,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,ContactPhone,ContactMobile,ContactEmail,ContactFax,MayEdit,IsLocked,LastViewedDate,LastReferencedDate
5008c00001HA1JUAA1,,1368,,0018c00002FHR0YAAX,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,Waiting on customer,,,,I have a question about my bill,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1JVAA1,,1369,,0018c00002FHRHsAAP,,,01m8c000001II9MAAW,,,,,,Technical Issue,0128c000002iLr9AAE,New,,,,Monitor rebooting overnight,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1JWAA1,,1370,,0018c00002FHQtDAAX,,,01m8c000001II9MAAW,,,,,,Technical Issue,0128c000002iLr9AAE,New,,,,Configuration is broken,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1JXAA1,,1371,,0018c00002FHQozAAH,,,01m8c000001II9MAAW,,,,,,Technical Issue,0128c000002iLr9AAE,Researching,,,,Issue with remote control,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1JYAA1,,1372,,0018c00002FHQeXAAX,,,01m8c000001II9MAAW,,,,,,Wire Transfer,0128c000002iLr9AAE,Closed,,,,Wire Transfer - $20K,Medium,,1,2022-03-30T02:42:28.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1JZAA1,,1373,,0018c00002FHQefAAH,,,01m8c000001II9MAAW,,,,,,Billing Issue,0128c000002iLr9AAE,Escalated,,,,Where do I send my check?,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1JaAAL,,1374,,0018c00002FHQk5AAH,,,01m8c000001II9MAAW,,,,,,Product Support,0128c000002iLr9AAE,New,,,,How do I extend my product warranty?,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1JbAAL,,1375,,0018c00002FHQY9AAP,,,01m8c000001II9MAAW,,,,,,Technical Issue,0128c000002iLr9AAE,Escalated,,,,Email troubleshooting,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1JcAAL,,1376,,0018c00002FHR6iAAH,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,Closed,,,,I have a question about my contract.,Medium,,1,2022-03-30T02:42:28.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1JdAAL,,1377,,0018c00002FHR41AAH,,,01m8c000001II9MAAW,,,,,,General,0128c000002iLr9AAE,Closed,,,,Initiating return process.,Medium,,1,2022-03-30T02:42:28.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1JlAAL,,1385,,0018c00002FHR0eAAH,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,Closed,,,,How do I set up auto-renewal?,Medium,,1,2022-03-30T02:42:28.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1JmAAL,,1386,,0018c00002FHQqKAAX,,,01m8c000001II9MAAW,,,,,,Product Support,0128c000002iLr9AAE,Escalated,,,,Can you help me get set up?,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1JnAAL,,1387,,0018c00002FHROIAA5,,,01m8c000001II9MAAW,,,,,,,0128c000002iLr9AAE,New,,,,Power Adaptor not charging,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1JoAAL,,1388,,0018c00002FHR4BAAX,,,01m8c000001II9MAAW,,,,,,General,0128c000002iLr9AAE,Waiting on customer,,,,Do you have a loyalty program?,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1JpAAL,,1389,,0018c00002FHRKdAAP,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,New,,,,Question about my invoice,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1JqAAL,,1390,,0018c00002FHRBuAAP,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,New,,,,Billing statement incorrect,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1JrAAL,,1391,,0018c00002FHQqbAAH,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,Working,,,,I have a question about my order.,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1JsAAL,,1392,,0018c00002FHQY2AAP,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,Waiting on customer,,,,Where can I purchase your products?,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1JtAAL,,1393,,0018c00002FHRNZAA5,,,01m8c000001II9MAAW,,,,,,General,0128c000002iLr9AAE,Waiting on customer,,,,What's included in your service contract?,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1JuAAL,,1394,,0018c00002FHQqeAAH,,,01m8c000001II9MAAW,,,,,,General,0128c000002iLr9AAE,Working,,,,Product is shutting down intermittently,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1JvAAL,,1395,,0018c00002FHQmIAAX,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,Working,,,,Billing statement reprint,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1JwAAL,,1396,,0018c00002FHQmaAAH,,,01m8c000001II9MAAW,,,,,,Product Support,0128c000002iLr9AAE,Waiting on customer,,,,What’s the product warranty policy?,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1JxAAL,,1397,,0018c00002FHRFjAAP,,,01m8c000001II9MAAW,,,,,,,0128c000002iLr9AAE,New,,,,TWEET FROM: MarkKingston,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1JyAAL,,1398,,0018c00002FHQhgAAH,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,Closed,,,,Can you expedite my order?,Medium,,1,2022-03-30T02:42:28.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1JzAAL,,1399,,0018c00002FHR4KAAX,,,01m8c000001II9MAAW,,,,,,Technical Issue,0128c000002iLr9AAE,Closed,,,,Turbine is spinning but no energy is being produced,Medium,,1,2022-03-30T02:42:28.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1K0AAL,,1400,,0018c00002FHRJgAAP,,,01m8c000001II9MAAW,,,,,,General,0128c000002iLr9AAE,Closed,,,,Facebook Message from: Lauren Boyle,Medium,,1,2022-03-30T02:42:28.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1K1AAL,,1401,,0018c00002FHRDmAAP,,,01m8c000001II9MAAW,,,,,,Product Support,0128c000002iLr9AAE,Working,,,,How do I diagnose this product issue?,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1K2AAL,,1402,,0018c00002FHRQHAA5,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,Waiting on customer,,,,How do I set up auto-payment?,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1K3AAL,,1403,,0018c00002FHR0pAAH,,,01m8c000001II9MAAW,,,,,,Technical Issue,0128c000002iLr9AAE,Escalated,,,,Can't understand instructions,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1K4AAL,,1404,,0018c00002FHQnOAAX,,,01m8c000001II9MAAW,,,,,,General,0128c000002iLr9AAE,New,,,,How do I use your mobile app?,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1K5AAL,,1405,,0018c00002FHQsKAAX,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,New,,,,I'd like to pay my invoice,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1K6AAL,,1406,,0018c00002FHQzkAAH,,,01m8c000001II9MAAW,,,,,,Product Support,0128c000002iLr9AAE,Waiting on customer,,,,Turbine not reaching operating speed,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1K7AAL,,1407,,0018c00002FHQwTAAX,,,01m8c000001II9MAAW,,,,,,Product Support,0128c000002iLr9AAE,New,,,,Twitter Message: Help!  I'm having setup trouble.,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1K8AAL,,1408,,0018c00002FHQYRAA5,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,Closed,,,,Bill payment clarification.,Medium,,1,2022-03-30T02:42:28.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1K9AAL,,1409,,0018c00002FHQc0AAH,,,01m8c000001II9MAAW,,,,,,General,0128c000002iLr9AAE,Closed,,,,Customer service hours of operation.,Medium,,1,2022-03-30T02:42:28.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1KAAA1,,1410,,0018c00002FHREbAAP,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,New,,,,Please send shipping confirmation.,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1KBAA1,,1411,,0018c00002FHQlZAAX,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,Closed,,,,I received the wrong invoice.,Medium,,1,2022-03-30T02:42:28.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1KCAA1,,1412,,0018c00002FHRN0AAP,,,01m8c000001II9MAAW,,,,,,General,0128c000002iLr9AAE,Closed,,,,How do I sign up for your email newsletter?,Medium,,1,2022-03-30T02:42:28.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1KDAA1,,1413,,0018c00002FHQflAAH,,,01m8c000001II9MAAW,,,,,,Product Support,0128c000002iLr9AAE,Closed,,,,How do I troubleshoot a product issue?,Medium,,1,2022-03-30T02:42:28.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1KEAA1,,1414,,0018c00002FHRI6AAP,,,01m8c000001II9MAAW,,,,,,Product Support,0128c000002iLr9AAE,Working,,,,Where do I get your mobile app?,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1KFAA1,,1415,,0018c00002FHQzQAAX,,,01m8c000001II9MAAW,,,,,,Technical Issue,0128c000002iLr9AAE,Researching,,,,Installation instructions tough to understand,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1KGAA1,,1416,,0018c00002FHQVjAAP,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,Closed,,,,Purchase order question,Medium,,1,2022-03-30T02:42:28.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1KHAA1,,1417,,0018c00002FHR1QAAX,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,Closed,,,,How do I upgrade my service?,Medium,,1,2022-03-30T02:42:28.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1KIAA1,,1418,,0018c00002FHR0vAAH,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,Closed,,,,Please change my contact information.,Medium,,1,2022-03-30T02:42:28.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1KJAA1,,1419,,0018c00002FHQhjAAH,,,01m8c000001II9MAAW,,,,,,Product Support,0128c000002iLr9AAE,Closed,,,,Where can I download your mobile app?,Medium,,1,2022-03-30T02:42:28.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1KKAA1,,1420,,0018c00002FHRJWAA5,,,01m8c000001II9MAAW,,,,,,Technical Issue,0128c000002iLr9AAE,Researching,,,,Security Token,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1KLAA1,,1421,,0018c00002FHRN4AAP,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,Working,,,,How do I enable automatic payment?,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1KMAA1,,1422,,0018c00002FHR5JAAX,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,New,,,,Clarification of charges on my bill,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1KNAA1,,1423,,0018c00002FHRKKAA5,,,01m8c000001II9MAAW,,,,,,Technical Issue - Advanced,0128c000002iLr9AAE,On Hold,,,,Need information,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1KOAA1,,1424,,0018c00002FHRIzAAP,,,01m8c000001II9MAAW,,,,,,General,0128c000002iLr9AAE,Escalated,,,,Shipping container appears damaged,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1KPAA1,,1425,,0018c00002FHR57AAH,,,01m8c000001II9MAAW,,,,,,Product Support,0128c000002iLr9AAE,Working,,,,Can I access your community from my mobile device?,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1KQAA1,,1426,,0018c00002FHQyPAAX,,,01m8c000001II9MAAW,,,,,,General,0128c000002iLr9AAE,Waiting on customer,,,,Facebook Message from: Larry Baxter,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1KRAA1,,1427,,0018c00002FHRF3AAP,,,01m8c000001II9MAAW,,,,,,Technical Issue,0128c000002iLr9AAE,New,,,,Changing my password,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1KSAA1,,1428,,0018c00002FHQXCAA5,,,01m8c000001II9MAAW,,,,,,Billing Issue,0128c000002iLr9AAE,Closed,,,,Billing Issue address,Medium,,1,2022-03-30T02:42:28.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1KTAA1,,1429,,0018c00002FHR3yAAH,,,01m8c000001II9MAAW,,,,,,Technical Issue,0128c000002iLr9AAE,Escalated,,,,Storage space,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1KUAA1,,1430,,0018c00002FHQqIAAX,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,Closed,,,,Where do I send my check?,Medium,,1,2022-03-30T02:42:28.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1KVAA1,,1431,,0018c00002FHQWcAAP,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,Closed,,,,Billing address change,Medium,,1,2022-03-30T02:42:28.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1KWAA1,,1432,,0018c00002FHQomAAH,,,01m8c000001II9MAAW,,,,,,Product Support,0128c000002iLr9AAE,Closed,,,,Does your app work on my mobile device?,Medium,,1,2022-03-30T02:42:28.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1KXAA1,,1433,,0018c00002FHQunAAH,,,01m8c000001II9MAAW,,,,,,Product Support,0128c000002iLr9AAE,Closed,,,,Need guidance getting started with my installation,Medium,,1,2022-03-30T02:42:28.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1KYAA1,,1434,,0018c00002FHRBWAA5,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,Closed,,,,How do I change my communication preferences?,Medium,,1,2022-03-30T02:42:28.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1KZAA1,,1435,,0018c00002FHQolAAH,,,01m8c000001II9MAAW,,,,,,Product Support,0128c000002iLr9AAE,Closed,,,,Troubleshooting issues with the product,Medium,,1,2022-03-30T02:42:28.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1KaAAL,,1436,,0018c00002FHRHmAAP,,,01m8c000001II9MAAW,,,,,,Product Support,0128c000002iLr9AAE,Closed,,,,Can't understand installation instructions,Medium,,1,2022-03-30T02:42:28.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1KbAAL,,1437,,0018c00002FHQXGAA5,,,01m8c000001II9MAAW,,,,,,General,0128c000002iLr9AAE,Closed,,,,Is my personal information safe?,Medium,,1,2022-03-30T02:42:28.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
