Id,IsDeleted,CaseNumber,ContactId,AccountId,EntitlementId,SourceId,BusinessHoursId,ParentId,SuppliedName,SuppliedEmail,SuppliedPhone,SuppliedCompany,Type,RecordTypeId,Status,Reason,Origin,Language,Subject,Priority,Description,IsClosed,ClosedDate,IsEscalated,HasCommentsUnreadByOwner,HasSelfServiceComments,OwnerId,SlaStartDate,SlaExitDate,IsStopped,StopStartDate,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,ContactPhone,ContactMobile,ContactEmail,ContactFax,MayEdit,IsLocked,LastViewedDate,LastReferencedDate,DB_Case_Duration_Hours__c,DB_Hours__c,DateTime_Closed_c__c,DateTime_Opened_c__c,external_id__c,Source__c,Indicator__c,Duration__c,Payment_Billing__c,Last_Payment__c
5008c00001HA1G7AAL,,00001159,,0018c00002FHQzRAAX,,,01m8c000001II9MAAW,,,,,,Technical Issue,0128c000002iLr9AAE,Researching,,,,Email issues,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,,,,,,W_Case.77,"<img src=""/resource/Case_Source/website_icon.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>","<img src=""/resource/Case_Indicator/Status-Responded.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>",,,
5008c00001HA1G8AAL,,00001160,,0018c00002FHRC2AAP,,,01m8c000001II9MAAW,,,,,,Technical Issue,0128c000002iLr9AAE,Researching,,,,Issues upgrading to latest version,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,,,,,,W_Case.78,"<img src=""/resource/Case_Source/website_icon.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>","<img src=""/resource/Case_Indicator/Status-Responded.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>",,,
5008c00001HA1G9AAL,,00001161,,0018c00002FHQqiAAH,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,Waiting on customer,,,,Customer would like to upgrade,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,,,,,,W_Case.79,"<img src=""/resource/Case_Source/website_icon.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>","<img src=""/resource/Case_Indicator/Status-Responded.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>",,,
5008c00001HA1GAAA1,,00001162,,0018c00002FHR05AAH,,,01m8c000001II9MAAW,,,,,,Installation,0128c000002iLr9AAE,Closed,,,,Inquiry about Global Fund,Medium,,1,2022-03-30T02:42:25.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,,,,,,W_Case.80,"<img src=""/resource/Case_Source/website_icon.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>","<img src=""/resource/Case_Indicator/Status-Closed.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>",,,
5008c00001HA1GBAA1,,00001163,,0018c00002FHRNCAA5,,,01m8c000001II9MAAW,,,,,,General,0128c000002iLr9AAE,Closed,,,,I have a product suggestion.,Medium,,1,2022-03-30T02:42:25.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,,,,,,W_Case.81,"<img src=""/resource/Case_Source/website_icon.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>","<img src=""/resource/Case_Indicator/Status-Closed.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>",,,
5008c00001HA1GCAA1,,00001164,,0018c00002FHRQSAA5,,,01m8c000001II9MAAW,,,,,,General,0128c000002iLr9AAE,Closed,,,,Question about taxes on my order.,Medium,,1,2022-03-30T02:42:25.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,,,,,,W_Case.82,"<img src=""/resource/Case_Source/website_icon.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>","<img src=""/resource/Case_Indicator/Status-Closed.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>",,,
5008c00001HA1GDAA1,,00001165,,0018c00002FHQqPAAX,,,01m8c000001II9MAAW,,,,,,General,0128c000002iLr9AAE,Closed,,,,What does your service contract cover?,Medium,,1,2022-03-30T02:42:25.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,,,,,,W_Case.83,"<img src=""/resource/Case_Source/website_icon.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>","<img src=""/resource/Case_Indicator/Status-Closed.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>",,,
5008c00001HA1GEAA1,,00001166,,0018c00002FHRRVAA5,,,01m8c000001II9MAAW,,,,,,Wire Transfer,0128c000002iLr9AAE,Closed,,,,Wire Transfer - $45K*,Medium,,1,2022-03-30T02:42:25.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,,,,,,W_Case.84,"<img src=""/resource/Case_Source/website_icon.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>","<img src=""/resource/Case_Indicator/Status-Closed.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>",,,
5008c00001HA1GFAA1,,00001167,,0018c00002FHQtUAAX,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,Working,,,,Customer called to make a payment,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,,,,,,W_Case.85,"<img src=""/resource/Case_Source/website_icon.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>","<img src=""/resource/Case_Indicator/Status-Responded.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>",,,
5008c00001HA1GGAA1,,00001168,,0018c00002FHQhgAAH,,,01m8c000001II9MAAW,,,,,,Product Support,0128c000002iLr9AAE,Closed,,,,Need additional product information,Medium,,1,2022-03-30T02:42:25.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,,,,,,W_Case.86,"<img src=""/resource/Case_Source/website_icon.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>","<img src=""/resource/Case_Indicator/Status-Closed.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>",,,
5008c00001HA1GHAA1,,00001169,,0018c00002FHQfBAAX,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,Closed,,,,Question about my last billing statement,Medium,,1,2022-03-30T02:42:25.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,,,,,,W_Case.87,"<img src=""/resource/Case_Source/website_icon.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>","<img src=""/resource/Case_Indicator/Status-Closed.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>",,,
5008c00001HA1GIAA1,,00001170,,0018c00002FHRCVAA5,,,01m8c000001II9MAAW,,,,,,Product Support,0128c000002iLr9AAE,Closed,,,,Assembly instruction help,Medium,,1,2022-03-30T02:42:25.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,,,,,,W_Case.88,"<img src=""/resource/Case_Source/website_icon.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>","<img src=""/resource/Case_Indicator/Status-Closed.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>",,,
5008c00001HA1GJAA1,,00001171,,0018c00002FHQzbAAH,,,01m8c000001II9MAAW,,,,,,General,0128c000002iLr9AAE,Closed,,,,How do I obtain your annual report?,Medium,,1,2022-03-30T02:42:25.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,,,,,,W_Case.89,"<img src=""/resource/Case_Source/website_icon.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>","<img src=""/resource/Case_Indicator/Status-Closed.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>",,,
5008c00001HA1GKAA1,,00001172,,0018c00002FHQYSAA5,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,Closed,,,,How do I change my password?,Medium,,1,2022-03-30T02:42:25.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,,,,,,W_Case.90,"<img src=""/resource/Case_Source/website_icon.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>","<img src=""/resource/Case_Indicator/Status-Closed.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>",,,
5008c00001HA1GLAA1,,00001173,,0018c00002FHRR3AAP,,,01m8c000001II9MAAW,,,,,,General,0128c000002iLr9AAE,Closed,,,,Where do I submit a product suggestion?,Medium,,1,2022-03-30T02:42:25.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,,,,,,W_Case.91,"<img src=""/resource/Case_Source/website_icon.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>","<img src=""/resource/Case_Indicator/Status-Closed.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>",,,
5008c00001HA1GMAA1,,00001174,,0018c00002FHR8CAAX,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,Waiting on customer,,,,I have a question about my bill,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,,,,,,W_Case.92,"<img src=""/resource/Case_Source/website_icon.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>","<img src=""/resource/Case_Indicator/Status-Responded.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>",,,
5008c00001HA1GNAA1,,00001175,,0018c00002FHQoUAAX,,,01m8c000001II9MAAW,,,,,,Technical Issue,0128c000002iLr9AAE,New,,,,Monitor rebooting overnight,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,,,,,,W_Case.93,"<img src=""/resource/Case_Source/website_icon.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>","<img src=""/resource/Case_Indicator/Status-New.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>",,,
5008c00001HA1GOAA1,,00001176,,0018c00002FHRQRAA5,,,01m8c000001II9MAAW,,,,,,Technical Issue,0128c000002iLr9AAE,New,,,,Configuration is broken,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,,,,,,W_Case.94,"<img src=""/resource/Case_Source/website_icon.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>","<img src=""/resource/Case_Indicator/Status-New.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>",,,
5008c00001HA1GPAA1,,00001177,,0018c00002FHRDQAA5,,,01m8c000001II9MAAW,,,,,,Technical Issue,0128c000002iLr9AAE,Researching,,,,Issue with remote control,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,,,,,,W_Case.95,"<img src=""/resource/Case_Source/website_icon.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>","<img src=""/resource/Case_Indicator/Status-Responded.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>",,,
5008c00001HA1GQAA1,,00001178,,0018c00002FHR6uAAH,,,01m8c000001II9MAAW,,,,,,Wire Transfer,0128c000002iLr9AAE,Closed,,,,Wire Transfer - $20K,Medium,,1,2022-03-30T02:42:25.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,,,,,,W_Case.96,"<img src=""/resource/Case_Source/website_icon.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>","<img src=""/resource/Case_Indicator/Status-Closed.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>",,,
5008c00001HA1GRAA1,,00001179,,0018c00002FHRQkAAP,,,01m8c000001II9MAAW,,,,,,Billing Issue,0128c000002iLr9AAE,Escalated,,,,Where do I send my check?,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,,,,,,W_Case.97,"<img src=""/resource/Case_Source/website_icon.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>","<img src=""/resource/Case_Indicator/Status-Escalated.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>",,,
5008c00001HA1GSAA1,,00001180,,0018c00002FHRIkAAP,,,01m8c000001II9MAAW,,,,,,Product Support,0128c000002iLr9AAE,New,,,,How do I extend my product warranty?,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,,,,,,W_Case.98,"<img src=""/resource/Case_Source/website_icon.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>","<img src=""/resource/Case_Indicator/Status-New.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>",,,
5008c00001HA1GTAA1,,00001181,,0018c00002FHR50AAH,,,01m8c000001II9MAAW,,,,,,Technical Issue,0128c000002iLr9AAE,Escalated,,,,Email troubleshooting,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,,,,,,W_Case.99,"<img src=""/resource/Case_Source/website_icon.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>","<img src=""/resource/Case_Indicator/Status-Escalated.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>",,,
5008c00001HA1GUAA1,,00001182,,0018c00002FHQonAAH,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,Closed,,,,I have a question about my contract.,Medium,,1,2022-03-30T02:42:25.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,,,,,,W_Case.100,"<img src=""/resource/Case_Source/website_icon.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>","<img src=""/resource/Case_Indicator/Status-Closed.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>",,,
5008c00001HA1GVAA1,,00001183,,0018c00002FHQbeAAH,,,01m8c000001II9MAAW,,,,,,General,0128c000002iLr9AAE,Closed,,,,Initiating return process.,Medium,,1,2022-03-30T02:42:25.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,,,,,,W_Case.101,"<img src=""/resource/Case_Source/website_icon.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>","<img src=""/resource/Case_Indicator/Status-Closed.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>",,,
5008c00001HA1GWAA1,,00001184,,0018c00002FHRIXAA5,,,01m8c000001II9MAAW,,,,,,General,0128c000002iLr9AAE,Closed,,,,I have a product suggestion.,Medium,,1,2022-03-30T02:42:25.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,,,,,,W_Case.102,"<img src=""/resource/Case_Source/website_icon.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>","<img src=""/resource/Case_Indicator/Status-Closed.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>",,,
5008c00001HA1GXAA1,,00001185,,0018c00002FHRNfAAP,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,Closed,,,,Expediting my order?,Medium,,1,2022-03-30T02:42:25.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,,,,,,W_Case.103,"<img src=""/resource/Case_Source/website_icon.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>","<img src=""/resource/Case_Indicator/Status-Closed.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>",,,
5008c00001HA1GYAA1,,00001186,,0018c00002FHQhdAAH,,,01m8c000001II9MAAW,,,,,,Product Support,0128c000002iLr9AAE,Closed,,,,Customer lost product manual and needs replacement,Medium,,1,2022-03-30T02:42:25.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,,,,,,W_Case.104,"<img src=""/resource/Case_Source/website_icon.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>","<img src=""/resource/Case_Indicator/Status-Closed.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>",,,
5008c00001HA1GZAA1,,00001187,,0018c00002FHQlUAAX,,,01m8c000001II9MAAW,,,,,,Technical Issue,0128c000002iLr9AAE,New,,,,Can't get into my account,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,,,,,,W_Case.105,"<img src=""/resource/Case_Source/website_icon.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>","<img src=""/resource/Case_Indicator/Status-New.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>",,,
5008c00001HA1GaAAL,,00001188,,0018c00002FHRBaAAP,,,01m8c000001II9MAAW,,,,,,Product Support,0128c000002iLr9AAE,Closed,,,,Product setup issues,Medium,,1,2022-03-30T02:42:25.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,,,,,,W_Case.106,"<img src=""/resource/Case_Source/website_icon.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>","<img src=""/resource/Case_Indicator/Status-Closed.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>",,,
5008c00001HA1GbAAL,,00001189,,0018c00002FHQfyAAH,,,01m8c000001II9MAAW,,,,,,Product Support,0128c000002iLr9AAE,Working,,,,Can I use your app on my phone?,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,,,,,,W_Case.107,"<img src=""/resource/Case_Source/website_icon.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>","<img src=""/resource/Case_Indicator/Status-Responded.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>",,,
5008c00001HA1GcAAL,,00001190,,0018c00002FHQfOAAX,,,01m8c000001II9MAAW,,,,,,Technical Issue,0128c000002iLr9AAE,New,,,,securing data,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,,,,,,W_Case.108,"<img src=""/resource/Case_Source/website_icon.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>","<img src=""/resource/Case_Indicator/Status-New.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>",,,
5008c00001HA1GdAAL,,00001191,,0018c00002FHQhnAAH,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,Closed,,,,How do I set up auto-renewal?,Medium,,1,2022-03-30T02:42:25.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,,,,,,W_Case.109,"<img src=""/resource/Case_Source/website_icon.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>","<img src=""/resource/Case_Indicator/Status-Closed.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>",,,
5008c00001HA1GeAAL,,00001192,,0018c00002FHQyXAAX,,,01m8c000001II9MAAW,,,,,,Product Support,0128c000002iLr9AAE,Escalated,,,,Can you help me get set up?,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,,,,,,W_Case.110,"<img src=""/resource/Case_Source/website_icon.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>","<img src=""/resource/Case_Indicator/Status-Escalated.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>",,,
5008c00001HA1GfAAL,,00001193,,0018c00002FHR1YAAX,,,01m8c000001II9MAAW,,,,,,,0128c000002iLr9AAE,New,,,,Power Adaptor not charging,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,,,,,,W_Case.111,"<img src=""/resource/Case_Source/website_icon.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>","<img src=""/resource/Case_Indicator/Status-New.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>",,,
5008c00001HA1GgAAL,,00001194,,0018c00002FHRNEAA5,,,01m8c000001II9MAAW,,,,,,General,0128c000002iLr9AAE,Waiting on customer,,,,Do you have a loyalty program?,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,,,,,,W_Case.112,"<img src=""/resource/Case_Source/website_icon.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>","<img src=""/resource/Case_Indicator/Status-Responded.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>",,,
5008c00001HA1GhAAL,,00001195,,0018c00002FHQyKAAX,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,New,,,,Question about my invoice,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,,,,,,W_Case.113,"<img src=""/resource/Case_Source/website_icon.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>","<img src=""/resource/Case_Indicator/Status-New.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>",,,
5008c00001HA1GiAAL,,00001196,,0018c00002FHR1FAAX,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,New,,,,Billing statement incorrect,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,,,,,,W_Case.114,"<img src=""/resource/Case_Source/website_icon.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>","<img src=""/resource/Case_Indicator/Status-New.png"" alt="" "" style=""height:18px; width:18px;"" border=""0""/>",,,
